DateTime;Generation
07Jul2019 23:00:00;0,0113870
08Jul2019 0:00:00;0,0000000
08Jul2019 1:00:00;0,0000000
08Jul2019 2:00:00;0,0000000
08Jul2019 3:00:00;0,0000000
08Jul2019 4:00:00;0,0000000
08Jul2019 5:00:00;0,7502870
08Jul2019 6:00:00;16,3274888
08Jul2019 7:00:00;73,7517598
08Jul2019 8:00:00;167,0123421
08Jul2019 9:00:00;250,4459831
08Jul2019 10:00:00;309,3868155
08Jul2019 11:00:00;339,3062192
08Jul2019 12:00:00;348,3965901
08Jul2019 13:00:00;347,2536891
08Jul2019 14:00:00;337,1114190
08Jul2019 15:00:00;293,7032102
08Jul2019 16:00:00;227,7307253
08Jul2019 17:00:00;148,1441743
08Jul2019 18:00:00;58,0890666
08Jul2019 19:00:00;12,1499686
08Jul2019 20:00:00;0,0555939
08Jul2019 21:00:00;0,0000000
08Jul2019 22:00:00;0,0000000
08Jul2019 23:00:00;0,0000000
09Jul2019 0:00:00;0,0000000
09Jul2019 1:00:00;0,0000000
09Jul2019 2:00:00;0,0000000
09Jul2019 3:00:00;0,0000000
09Jul2019 4:00:00;0,0000000
09Jul2019 5:00:00;0,6811434
09Jul2019 6:00:00;16,6623308
09Jul2019 7:00:00;73,2848115
09Jul2019 8:00:00;162,6160341
09Jul2019 9:00:00;246,4195519
09Jul2019 10:00:00;302,1434298
09Jul2019 11:00:00;337,7081138
09Jul2019 12:00:00;336,3052286
09Jul2019 13:00:00;329,7705431
09Jul2019 14:00:00;317,7748691
09Jul2019 15:00:00;281,9362858
09Jul2019 16:00:00;220,7241328
09Jul2019 17:00:00;138,7801462
09Jul2019 18:00:00;57,3212021
09Jul2019 19:00:00;11,9565610
09Jul2019 20:00:00;0,0742067
09Jul2019 21:00:00;0,0000000
09Jul2019 22:00:00;0,0000000
09Jul2019 23:00:00;0,0000000
10Jul2019 0:00:00;0,0000000
10Jul2019 1:00:00;0,0017160
10Jul2019 2:00:00;0,0000000
10Jul2019 3:00:00;0,0000000
10Jul2019 4:00:00;0,0000000
10Jul2019 5:00:00;0,7459297
10Jul2019 6:00:00;17,3868074
10Jul2019 7:00:00;67,9125358
10Jul2019 8:00:00;151,3681555
10Jul2019 9:00:00;233,4035643
10Jul2019 10:00:00;298,3617385
10Jul2019 11:00:00;339,5610124
10Jul2019 12:00:00;339,1399733
10Jul2019 13:00:00;311,4576374
10Jul2019 14:00:00;281,2928565
10Jul2019 15:00:00;222,9741276
10Jul2019 16:00:00;159,9205483
10Jul2019 17:00:00;92,2662595
10Jul2019 18:00:00;45,0496169
10Jul2019 19:00:00;12,2976488
10Jul2019 20:00:00;0,0518820
10Jul2019 21:00:00;0,0000000
10Jul2019 22:00:00;0,0000000
10Jul2019 23:00:00;0,0000000
11Jul2019 0:00:00;0,0000000
11Jul2019 1:00:00;0,0000000
11Jul2019 2:00:00;0,0000000
11Jul2019 3:00:00;0,0000000
11Jul2019 4:00:00;0,0000000
11Jul2019 5:00:00;0,5944255
11Jul2019 6:00:00;19,2136865
11Jul2019 7:00:00;68,6957734
11Jul2019 8:00:00;140,4996712
11Jul2019 9:00:00;210,2792713
11Jul2019 10:00:00;281,1702739
11Jul2019 11:00:00;284,2908282
11Jul2019 12:00:00;213,4045422
11Jul2019 13:00:00;163,9368194
11Jul2019 14:00:00;125,0114104
11Jul2019 15:00:00;33,2105436
11Jul2019 16:00:00;32,9056855
11Jul2019 17:00:00;43,4484701
11Jul2019 18:00:00;32,6370589
11Jul2019 19:00:00;11,3799082
11Jul2019 20:00:00;0,4820500
11Jul2019 21:00:00;0,0000000
11Jul2019 22:00:00;0,0000000
11Jul2019 23:00:00;0,0000000
12Jul2019 0:00:00;0,0137520
12Jul2019 1:00:00;0,0000000
12Jul2019 2:00:00;0,0000000
12Jul2019 3:00:00;0,0000000
12Jul2019 4:00:00;0,0000000
12Jul2019 5:00:00;0,4204531
12Jul2019 6:00:00;15,6274241
12Jul2019 7:00:00;53,8624668
12Jul2019 8:00:00;108,7514391
12Jul2019 9:00:00;172,7681812
12Jul2019 10:00:00;238,3582890
12Jul2019 11:00:00;243,2342561
12Jul2019 12:00:00;256,3071093
12Jul2019 13:00:00;250,6211951
12Jul2019 14:00:00;246,1678544
12Jul2019 15:00:00;233,0314274
12Jul2019 16:00:00;184,5540580
12Jul2019 17:00:00;117,3166213
12Jul2019 18:00:00;53,9241843
12Jul2019 19:00:00;13,3504445
12Jul2019 20:00:00;1,0712440
12Jul2019 21:00:00;0,0017140
12Jul2019 22:00:00;0,0000000
12Jul2019 23:00:00;0,0000000
13Jul2019 0:00:00;0,0000000
13Jul2019 1:00:00;0,0000000
13Jul2019 2:00:00;0,0000000
13Jul2019 3:00:00;0,0000000
13Jul2019 4:00:00;0,0000000
13Jul2019 5:00:00;0,5168919
13Jul2019 6:00:00;17,3846967
13Jul2019 7:00:00;73,9541853
13Jul2019 8:00:00;156,3591871
13Jul2019 9:00:00;232,0963577
13Jul2019 10:00:00;256,7751034
13Jul2019 11:00:00;245,7891632
13Jul2019 12:00:00;250,6744432
13Jul2019 13:00:00;270,0080925
13Jul2019 14:00:00;298,8935206
13Jul2019 15:00:00;272,4657531
13Jul2019 16:00:00;223,5527665
13Jul2019 17:00:00;143,9228198
13Jul2019 18:00:00;65,5156635
13Jul2019 19:00:00;13,7660095
13Jul2019 20:00:00;0,0672700
13Jul2019 21:00:00;0,0000000
13Jul2019 22:00:00;0,0017150
13Jul2019 23:00:00;0,0000000
14Jul2019 0:00:00;0,0000000
14Jul2019 1:00:00;0,0000000
14Jul2019 2:00:00;0,0000000
14Jul2019 3:00:00;0,0000000
14Jul2019 4:00:00;0,0000000
14Jul2019 5:00:00;0,3373592
14Jul2019 6:00:00;20,0548318
14Jul2019 7:00:00;61,2696590
14Jul2019 8:00:00;112,5317262
14Jul2019 9:00:00;156,5053799
14Jul2019 10:00:00;195,2521690
14Jul2019 11:00:00;248,2234161
14Jul2019 12:00:00;257,3290179
14Jul2019 13:00:00;267,6419995
14Jul2019 14:00:00;250,2613834
14Jul2019 15:00:00;195,7290537
14Jul2019 16:00:00;137,2948122
14Jul2019 17:00:00;69,3696340
14Jul2019 18:00:00;28,1223911
14Jul2019 19:00:00;5,4578112
14Jul2019 20:00:00;0,0071920
14Jul2019 21:00:00;0,0000000
14Jul2019 22:00:00;0,0000000
14Jul2019 23:00:00;0,0000000
15Jul2019 0:00:00;0,0000000
15Jul2019 1:00:00;0,0000000
15Jul2019 2:00:00;0,0000000
15Jul2019 3:00:00;0,0000000
15Jul2019 4:00:00;0,0000000
15Jul2019 5:00:00;0,1575288
15Jul2019 6:00:00;13,5080265
15Jul2019 7:00:00;53,8170747
15Jul2019 8:00:00;105,0391558
15Jul2019 9:00:00;134,8400899
15Jul2019 10:00:00;156,0733636
15Jul2019 11:00:00;169,7806459
15Jul2019 12:00:00;181,4562818
15Jul2019 13:00:00;190,7427176
15Jul2019 14:00:00;188,0376400
15Jul2019 15:00:00;168,1330958
15Jul2019 16:00:00;120,8655534
15Jul2019 17:00:00;92,9519139
15Jul2019 18:00:00;51,5886910
15Jul2019 19:00:00;12,9308089
15Jul2019 20:00:00;0,0622060
15Jul2019 21:00:00;0,0000000
15Jul2019 22:00:00;0,0000000
15Jul2019 23:00:00;0,0000000
16Jul2019 0:00:00;0,0000000
16Jul2019 1:00:00;0,0000000
16Jul2019 2:00:00;0,0017160
16Jul2019 3:00:00;0,0000000
16Jul2019 4:00:00;0,0000000
16Jul2019 5:00:00;0,2633469
16Jul2019 6:00:00;15,0464638
16Jul2019 7:00:00;72,8625145
16Jul2019 8:00:00;168,5605171
16Jul2019 9:00:00;240,8686939
16Jul2019 10:00:00;286,3714248
16Jul2019 11:00:00;300,4153458
16Jul2019 12:00:00;301,7884966
16Jul2019 13:00:00;293,9347351
16Jul2019 14:00:00;283,2507921
16Jul2019 15:00:00;247,0489318
16Jul2019 16:00:00;196,5849348
16Jul2019 17:00:00;128,0884562
16Jul2019 18:00:00;54,4401601
16Jul2019 19:00:00;15,7900010
16Jul2019 20:00:00;0,6475490
16Jul2019 21:00:00;0,0000000
16Jul2019 22:00:00;0,0000000
16Jul2019 23:00:00;0,0000000
17Jul2019 0:00:00;0,0000000
17Jul2019 1:00:00;0,0000000
17Jul2019 2:00:00;0,0000000
17Jul2019 3:00:00;0,0000000
17Jul2019 4:00:00;0,0000000
17Jul2019 5:00:00;0,0900540
17Jul2019 6:00:00;13,1934394
17Jul2019 7:00:00;48,7075028
17Jul2019 8:00:00;105,7468585
17Jul2019 9:00:00;161,5039423
17Jul2019 10:00:00;191,9964495
17Jul2019 11:00:00;205,5145034
17Jul2019 12:00:00;219,9220943
17Jul2019 13:00:00;191,7916554
17Jul2019 14:00:00;155,1345105
17Jul2019 15:00:00;125,8988976
17Jul2019 16:00:00;88,0138703
17Jul2019 17:00:00;57,6321185
17Jul2019 18:00:00;25,9273789
17Jul2019 19:00:00;5,6302898
17Jul2019 20:00:00;0,0052690
17Jul2019 21:00:00;0,0000000
17Jul2019 22:00:00;0,0000000
17Jul2019 23:00:00;0,0000000
18Jul2019 0:00:00;0,0000000
18Jul2019 1:00:00;0,0000000
18Jul2019 2:00:00;0,0000000
18Jul2019 3:00:00;0,0000000
18Jul2019 4:00:00;0,0000000
18Jul2019 5:00:00;0,0209010
18Jul2019 6:00:00;5,7849646
18Jul2019 7:00:00;25,5673415
18Jul2019 8:00:00;50,0701152
18Jul2019 9:00:00;86,9382953
18Jul2019 10:00:00;144,7200419
18Jul2019 11:00:00;188,2730242
18Jul2019 12:00:00;202,0227462
18Jul2019 13:00:00;183,9154814
18Jul2019 14:00:00;188,2339724
18Jul2019 15:00:00;171,6036666
18Jul2019 16:00:00;115,5817905
18Jul2019 17:00:00;75,0323541
18Jul2019 18:00:00;29,9512239
18Jul2019 19:00:00;6,4604432
18Jul2019 20:00:00;0,1464437
18Jul2019 21:00:00;0,0000000
18Jul2019 22:00:00;0,0000000
18Jul2019 23:00:00;0,0000000
19Jul2019 0:00:00;0,0000000
19Jul2019 1:00:00;0,0000000
19Jul2019 2:00:00;0,0000000
19Jul2019 3:00:00;0,0000000
19Jul2019 4:00:00;0,0000000
19Jul2019 5:00:00;0,1829591
19Jul2019 6:00:00;14,5628841
19Jul2019 7:00:00;65,7560208
19Jul2019 8:00:00;147,2242761
19Jul2019 9:00:00;222,5410612
19Jul2019 10:00:00;273,0660810
19Jul2019 11:00:00;288,8971111
19Jul2019 12:00:00;294,9385423
19Jul2019 13:00:00;280,7664441
19Jul2019 14:00:00;282,1904714
19Jul2019 15:00:00;257,5360884
19Jul2019 16:00:00;205,6424030
19Jul2019 17:00:00;134,3195183
19Jul2019 18:00:00;59,6009753
19Jul2019 19:00:00;12,6137805
19Jul2019 20:00:00;0,0427730
19Jul2019 21:00:00;0,0000000
19Jul2019 22:00:00;0,0017150
19Jul2019 23:00:00;0,0000000
20Jul2019 0:00:00;0,0000000
20Jul2019 1:00:00;0,0000000
20Jul2019 2:00:00;0,0000000
20Jul2019 3:00:00;0,0000000
20Jul2019 4:00:00;0,0000000
20Jul2019 5:00:00;0,2811995
20Jul2019 6:00:00;14,8860597
20Jul2019 7:00:00;68,5260443
20Jul2019 8:00:00;158,5219101
20Jul2019 9:00:00;248,2578137
20Jul2019 10:00:00;306,5652454
20Jul2019 11:00:00;346,6694052
20Jul2019 12:00:00;353,2481592
20Jul2019 13:00:00;344,2219235
20Jul2019 14:00:00;331,1116666
20Jul2019 15:00:00;280,2023461
20Jul2019 16:00:00;214,7542725
20Jul2019 17:00:00;140,1130778
20Jul2019 18:00:00;60,4374005
20Jul2019 19:00:00;11,7427545
20Jul2019 20:00:00;0,0312220
20Jul2019 21:00:00;0,0000000
20Jul2019 22:00:00;0,0000000
20Jul2019 23:00:00;0,0000000
21Jul2019 0:00:00;0,0000000
21Jul2019 1:00:00;0,0000000
21Jul2019 2:00:00;0,0000000
21Jul2019 3:00:00;0,0000000
21Jul2019 4:00:00;0,0000000
21Jul2019 5:00:00;0,2452971
21Jul2019 6:00:00;14,2010398
21Jul2019 7:00:00;70,8097799
21Jul2019 8:00:00;160,8859329
21Jul2019 9:00:00;241,9925130
21Jul2019 10:00:00;293,6655050
21Jul2019 11:00:00;334,4329691
21Jul2019 12:00:00;362,2019269
21Jul2019 13:00:00;355,3003645
21Jul2019 14:00:00;322,6382494
21Jul2019 15:00:00;297,1842657
21Jul2019 16:00:00;238,9946722
21Jul2019 17:00:00;147,6978070
21Jul2019 18:00:00;60,9614701
21Jul2019 19:00:00;10,9719682
21Jul2019 20:00:00;0,0587330
21Jul2019 21:00:00;0,0000000
21Jul2019 22:00:00;0,0000000
21Jul2019 23:00:00;0,0000000
22Jul2019 0:00:00;0,0000000
22Jul2019 1:00:00;0,0000000
22Jul2019 2:00:00;0,0000000
22Jul2019 3:00:00;0,0590250
22Jul2019 4:00:00;0,0000000
22Jul2019 5:00:00;0,0840379
22Jul2019 6:00:00;13,3275618
22Jul2019 7:00:00;60,3313958
22Jul2019 8:00:00;145,3692381
22Jul2019 9:00:00;232,8013581
22Jul2019 10:00:00;274,4743065
22Jul2019 11:00:00;290,7222272
22Jul2019 12:00:00;272,1132401
22Jul2019 13:00:00;263,7586371
22Jul2019 14:00:00;253,8962230
22Jul2019 15:00:00;223,9822682
22Jul2019 16:00:00;172,0172213
22Jul2019 17:00:00;115,3236583
22Jul2019 18:00:00;54,8347616
22Jul2019 19:00:00;11,3992716
22Jul2019 20:00:00;0,0343450
22Jul2019 21:00:00;0,0000000
22Jul2019 22:00:00;0,0000000
22Jul2019 23:00:00;0,0000000
23Jul2019 0:00:00;0,0000000
23Jul2019 1:00:00;0,0000000
23Jul2019 2:00:00;0,0000000
23Jul2019 3:00:00;0,0000000
23Jul2019 4:00:00;0,0000000
23Jul2019 5:00:00;0,1723659
23Jul2019 6:00:00;13,4038798
23Jul2019 7:00:00;67,8763275
23Jul2019 8:00:00;159,0087141
23Jul2019 9:00:00;245,3057589
23Jul2019 10:00:00;312,1626488
23Jul2019 11:00:00;345,8513648
23Jul2019 12:00:00;363,0727206
23Jul2019 13:00:00;356,7411901
23Jul2019 14:00:00;332,1006191
23Jul2019 15:00:00;286,9997088
23Jul2019 16:00:00;215,6469958
23Jul2019 17:00:00;134,1291192
23Jul2019 18:00:00;57,2364621
23Jul2019 19:00:00;11,2186080
23Jul2019 20:00:00;0,6470960
23Jul2019 21:00:00;0,2486270
23Jul2019 22:00:00;0,0000000
23Jul2019 23:00:00;0,0000000
24Jul2019 0:00:00;0,0000000
24Jul2019 1:00:00;0,0000000
24Jul2019 2:00:00;0,0000000
24Jul2019 3:00:00;0,0000000
24Jul2019 4:00:00;0,0000000
24Jul2019 5:00:00;0,1532446
24Jul2019 6:00:00;15,1248304
24Jul2019 7:00:00;68,3428558
24Jul2019 8:00:00;158,2562745
24Jul2019 9:00:00;237,6631653
24Jul2019 10:00:00;293,3749275
24Jul2019 11:00:00;321,8333574
24Jul2019 12:00:00;333,7431863
24Jul2019 13:00:00;312,5687014
24Jul2019 14:00:00;291,9596695
24Jul2019 15:00:00;236,4999376
24Jul2019 16:00:00;174,9137673
24Jul2019 17:00:00;101,2884275
24Jul2019 18:00:00;40,0237849
24Jul2019 19:00:00;6,3508968
24Jul2019 20:00:00;0,0124100
24Jul2019 21:00:00;0,0151950
24Jul2019 22:00:00;0,0000000
24Jul2019 23:00:00;0,0000000
25Jul2019 0:00:00;0,0000000
25Jul2019 1:00:00;0,0000000
25Jul2019 2:00:00;0,0000000
25Jul2019 3:00:00;0,0000000
25Jul2019 4:00:00;0,0000000
25Jul2019 5:00:00;0,0658200
25Jul2019 6:00:00;12,2031646
25Jul2019 7:00:00;52,0051184
25Jul2019 8:00:00;118,2803332
25Jul2019 9:00:00;175,8306033
25Jul2019 10:00:00;217,0610279
25Jul2019 11:00:00;236,2914812
25Jul2019 12:00:00;252,1618562
25Jul2019 13:00:00;259,7824854
25Jul2019 14:00:00;260,4963384
25Jul2019 15:00:00;239,2400086
25Jul2019 16:00:00;201,6734775
25Jul2019 17:00:00;131,2626831
25Jul2019 18:00:00;54,1074669
25Jul2019 19:00:00;10,3859002
25Jul2019 20:00:00;0,0233480
25Jul2019 21:00:00;0,0000000
25Jul2019 22:00:00;0,0000000
25Jul2019 23:00:00;0,0000000
26Jul2019 0:00:00;0,1180090
26Jul2019 1:00:00;0,0000000
26Jul2019 2:00:00;0,0000000
26Jul2019 3:00:00;0,0000000
26Jul2019 4:00:00;0,0000000
26Jul2019 5:00:00;0,0773347
26Jul2019 6:00:00;12,6467901
26Jul2019 7:00:00;69,2476398
26Jul2019 8:00:00;165,0561121
26Jul2019 9:00:00;253,1607072
26Jul2019 10:00:00;311,5256090
26Jul2019 11:00:00;334,6896801
26Jul2019 12:00:00;332,8148883
26Jul2019 13:00:00;335,0583481
26Jul2019 14:00:00;328,7186924
26Jul2019 15:00:00;286,9884134
26Jul2019 16:00:00;228,2443300
26Jul2019 17:00:00;146,4706103
26Jul2019 18:00:00;59,1562313
26Jul2019 19:00:00;9,2000925
26Jul2019 20:00:00;0,1292350
26Jul2019 21:00:00;0,0000000
26Jul2019 22:00:00;0,0000000
26Jul2019 23:00:00;0,0000000
27Jul2019 0:00:00;0,0000000
27Jul2019 1:00:00;0,0000000
27Jul2019 2:00:00;0,0000000
27Jul2019 3:00:00;0,0000000
27Jul2019 4:00:00;0,0000000
27Jul2019 5:00:00;0,0722280
27Jul2019 6:00:00;12,0100800
27Jul2019 7:00:00;66,2153146
27Jul2019 8:00:00;152,3419901
27Jul2019 9:00:00;239,7980730
27Jul2019 10:00:00;296,2894109
27Jul2019 11:00:00;336,0060607
27Jul2019 12:00:00;355,0092082
27Jul2019 13:00:00;352,4990158
27Jul2019 14:00:00;335,4810721
27Jul2019 15:00:00;296,1460494
27Jul2019 16:00:00;232,6052778
27Jul2019 17:00:00;146,5861906
27Jul2019 18:00:00;54,1043728
27Jul2019 19:00:00;10,1805235
27Jul2019 20:00:00;0,0213550
27Jul2019 21:00:00;0,0000000
27Jul2019 22:00:00;0,0000000
27Jul2019 23:00:00;0,0000000
28Jul2019 0:00:00;0,0000000
28Jul2019 1:00:00;0,0000000
28Jul2019 2:00:00;0,0000000
28Jul2019 3:00:00;0,0000000
28Jul2019 4:00:00;0,0000000
28Jul2019 5:00:00;0,0600230
28Jul2019 6:00:00;12,1621442
28Jul2019 7:00:00;65,7789255
28Jul2019 8:00:00;153,1273585
28Jul2019 9:00:00;239,8308495
28Jul2019 10:00:00;301,3124464
28Jul2019 11:00:00;339,9062243
28Jul2019 12:00:00;356,2308134
28Jul2019 13:00:00;350,2481656
28Jul2019 14:00:00;331,1915163
28Jul2019 15:00:00;293,9638685
28Jul2019 16:00:00;235,9412012
28Jul2019 17:00:00;146,4602700
28Jul2019 18:00:00;57,0993057
28Jul2019 19:00:00;9,4022112
28Jul2019 20:00:00;0,0183350
28Jul2019 21:00:00;0,0000000
28Jul2019 22:00:00;0,0000000
28Jul2019 23:00:00;0,0000000
29Jul2019 0:00:00;0,0000000
29Jul2019 1:00:00;0,0000000
29Jul2019 2:00:00;0,0000000
29Jul2019 3:00:00;0,0000000
29Jul2019 4:00:00;0,0000000
29Jul2019 5:00:00;0,0566149
29Jul2019 6:00:00;12,0327898
29Jul2019 7:00:00;64,0366997
29Jul2019 8:00:00;151,2476204
29Jul2019 9:00:00;238,2037436
29Jul2019 10:00:00;295,5518068
29Jul2019 11:00:00;336,4774074
29Jul2019 12:00:00;353,1357233
29Jul2019 13:00:00;352,4121045
29Jul2019 14:00:00;330,3662164
29Jul2019 15:00:00;291,1328927
29Jul2019 16:00:00;225,8335688
29Jul2019 17:00:00;142,6328077
29Jul2019 18:00:00;55,7508799
29Jul2019 19:00:00;8,9582066
29Jul2019 20:00:00;0,0059190
29Jul2019 21:00:00;0,0000000
29Jul2019 22:00:00;0,0000000
29Jul2019 23:00:00;0,0000000
30Jul2019 0:00:00;0,0000000
30Jul2019 1:00:00;0,0000000
30Jul2019 2:00:00;0,0000000
30Jul2019 3:00:00;0,0000000
30Jul2019 4:00:00;0,0000000
30Jul2019 5:00:00;0,0422320
30Jul2019 6:00:00;11,9161178
30Jul2019 7:00:00;63,1724995
30Jul2019 8:00:00;152,1073129
30Jul2019 9:00:00;239,9679369
30Jul2019 10:00:00;283,6695270
30Jul2019 11:00:00;327,6592744
30Jul2019 12:00:00;346,2616093
30Jul2019 13:00:00;347,8574057
30Jul2019 14:00:00;323,1911192
30Jul2019 15:00:00;285,1160881
30Jul2019 16:00:00;217,9863717
30Jul2019 17:00:00;138,3930123
30Jul2019 18:00:00;53,8990290
30Jul2019 19:00:00;8,6313120
30Jul2019 20:00:00;0,1173530
30Jul2019 21:00:00;0,0000000
30Jul2019 22:00:00;0,0000000
30Jul2019 23:00:00;0,0000000
31Jul2019 0:00:00;0,0000000
31Jul2019 1:00:00;0,0000000
31Jul2019 2:00:00;0,0000000
31Jul2019 3:00:00;0,0000000
31Jul2019 4:00:00;0,0000000
31Jul2019 5:00:00;0,0396310
31Jul2019 6:00:00;12,6571944
31Jul2019 7:00:00;62,4686607
31Jul2019 8:00:00;149,2657939
31Jul2019 9:00:00;228,4163829
31Jul2019 10:00:00;292,5919639
31Jul2019 11:00:00;327,3007666
31Jul2019 12:00:00;342,0295198
31Jul2019 13:00:00;339,2079411
31Jul2019 14:00:00;314,0577600
31Jul2019 15:00:00;263,6266786
31Jul2019 16:00:00;205,8897385
31Jul2019 17:00:00;132,9580338
31Jul2019 18:00:00;53,8538358
31Jul2019 19:00:00;9,1299298
31Jul2019 20:00:00;0,0417080
31Jul2019 21:00:00;0,0017140
31Jul2019 22:00:00;0,0000000
31Jul2019 23:00:00;0,0000000
01Aug2019 0:00:00;0,0000000
01Aug2019 1:00:00;0,0014940
01Aug2019 2:00:00;0,0000000
01Aug2019 3:00:00;0,0000000
01Aug2019 4:00:00;0,0000080
01Aug2019 5:00:00;0,0403932
01Aug2019 6:00:00;12,5403091
01Aug2019 7:00:00;62,3613236
01Aug2019 8:00:00;146,3620061
01Aug2019 9:00:00;235,2853267
01Aug2019 10:00:00;288,0957913
01Aug2019 11:00:00;321,3590094
01Aug2019 12:00:00;311,9739336
01Aug2019 13:00:00;288,6429906
01Aug2019 14:00:00;258,9791529
01Aug2019 15:00:00;205,3724636
01Aug2019 16:00:00;140,9482805
01Aug2019 17:00:00;94,8867706
01Aug2019 18:00:00;45,1297631
01Aug2019 19:00:00;9,9909613
01Aug2019 20:00:00;0,0000000
01Aug2019 21:00:00;0,0000000
01Aug2019 22:00:00;0,0000000
01Aug2019 23:00:00;0,0000000
02Aug2019 0:00:00;0,0000000
02Aug2019 1:00:00;0,0000080
02Aug2019 2:00:00;0,0000000
02Aug2019 3:00:00;0,0000080
02Aug2019 4:00:00;0,0000000
02Aug2019 5:00:00;0,0423839
02Aug2019 6:00:00;11,1512004
02Aug2019 7:00:00;61,2408441
02Aug2019 8:00:00;150,3438211
02Aug2019 9:00:00;233,3871997
02Aug2019 10:00:00;279,9369333
02Aug2019 11:00:00;316,6208388
02Aug2019 12:00:00;333,9291794
02Aug2019 13:00:00;324,7014409
02Aug2019 14:00:00;298,3208679
02Aug2019 15:00:00;240,8527209
02Aug2019 16:00:00;195,8364199
02Aug2019 17:00:00;118,7299701
02Aug2019 18:00:00;48,2981920
02Aug2019 19:00:00;7,9216705
02Aug2019 20:00:00;0,0058920
02Aug2019 21:00:00;0,0000000
02Aug2019 22:00:00;0,0000000
02Aug2019 23:00:00;0,0000000
03Aug2019 0:00:00;0,0000000
03Aug2019 1:00:00;0,0000000
03Aug2019 2:00:00;0,0000000
03Aug2019 3:00:00;0,0000000
03Aug2019 4:00:00;0,0000000
03Aug2019 5:00:00;0,0223184
03Aug2019 6:00:00;10,9840048
03Aug2019 7:00:00;60,4080235
03Aug2019 8:00:00;148,1542349
03Aug2019 9:00:00;226,7798286
03Aug2019 10:00:00;279,6424972
03Aug2019 11:00:00;316,5177668
03Aug2019 12:00:00;329,9768741
03Aug2019 13:00:00;317,0204834
03Aug2019 14:00:00;316,7521155
03Aug2019 15:00:00;273,7836889
03Aug2019 16:00:00;216,4680385
03Aug2019 17:00:00;140,1141525
03Aug2019 18:00:00;53,5860900
03Aug2019 19:00:00;9,2661423
03Aug2019 20:00:00;0,0000000
03Aug2019 21:00:00;0,0000080
03Aug2019 22:00:00;0,0000000
03Aug2019 23:00:00;0,0000000
04Aug2019 0:00:00;0,0000000
04Aug2019 1:00:00;0,0000000
04Aug2019 2:00:00;0,0000000
04Aug2019 3:00:00;0,0000080
04Aug2019 4:00:00;0,0000000
04Aug2019 5:00:00;0,0161288
04Aug2019 6:00:00;10,9807212
04Aug2019 7:00:00;56,5939071
04Aug2019 8:00:00;124,1824070
04Aug2019 9:00:00;170,1825397
04Aug2019 10:00:00;201,6577613
04Aug2019 11:00:00;203,6446166
04Aug2019 12:00:00;253,1338449
04Aug2019 13:00:00;254,7185002
04Aug2019 14:00:00;251,4014302
04Aug2019 15:00:00;216,1757532
04Aug2019 16:00:00;177,8624396
04Aug2019 17:00:00;120,1995343
04Aug2019 18:00:00;44,9598247
04Aug2019 19:00:00;7,8026168
04Aug2019 20:00:00;0,0000000
04Aug2019 21:00:00;0,0000080
04Aug2019 22:00:00;0,0000000
04Aug2019 23:00:00;0,0000000
05Aug2019 0:00:00;0,0000080
05Aug2019 1:00:00;0,0000000
05Aug2019 2:00:00;0,0000000
05Aug2019 3:00:00;0,0000080
05Aug2019 4:00:00;0,0000000
05Aug2019 5:00:00;0,0013100
05Aug2019 6:00:00;11,1091068
05Aug2019 7:00:00;60,9048410
05Aug2019 8:00:00;146,4755868
05Aug2019 9:00:00;217,6190107
05Aug2019 10:00:00;267,3198663
05Aug2019 11:00:00;287,8999360
05Aug2019 12:00:00;279,1236486
05Aug2019 13:00:00;255,6145083
05Aug2019 14:00:00;249,3683793
05Aug2019 15:00:00;228,1892229
05Aug2019 16:00:00;193,8771523
05Aug2019 17:00:00;125,1201195
05Aug2019 18:00:00;52,8895313
05Aug2019 19:00:00;7,6809157
05Aug2019 20:00:00;0,0044200
05Aug2019 21:00:00;0,0000000
05Aug2019 22:00:00;0,0000000
05Aug2019 23:00:00;0,0000000
06Aug2019 0:00:00;0,0000000
06Aug2019 1:00:00;0,0000080
06Aug2019 2:00:00;0,0000000
06Aug2019 3:00:00;0,0000000
06Aug2019 4:00:00;0,0000080
06Aug2019 5:00:00;0,0127850
06Aug2019 6:00:00;10,7094248
06Aug2019 7:00:00;65,6238867
06Aug2019 8:00:00;162,0268151
06Aug2019 9:00:00;248,8096264
06Aug2019 10:00:00;308,4152947
06Aug2019 11:00:00;342,4798630
06Aug2019 12:00:00;346,7231260
06Aug2019 13:00:00;355,6769766
06Aug2019 14:00:00;337,6563453
06Aug2019 15:00:00;294,7902809
06Aug2019 16:00:00;232,0665246
06Aug2019 17:00:00;141,2858929
06Aug2019 18:00:00;51,5442366
06Aug2019 19:00:00;7,0458075
06Aug2019 20:00:00;0,0003200
06Aug2019 21:00:00;0,0000080
06Aug2019 22:00:00;0,0000000
06Aug2019 23:00:00;0,0000000
07Aug2019 0:00:00;0,0000080
07Aug2019 1:00:00;0,0000000
07Aug2019 2:00:00;0,0000080
07Aug2019 3:00:00;0,0000000
07Aug2019 4:00:00;0,0000000
07Aug2019 5:00:00;0,0123660
07Aug2019 6:00:00;9,8327587
07Aug2019 7:00:00;62,9303571
07Aug2019 8:00:00;158,9866573
07Aug2019 9:00:00;251,9228278
07Aug2019 10:00:00;319,4553506
07Aug2019 11:00:00;360,2411010
07Aug2019 12:00:00;370,5815699
07Aug2019 13:00:00;367,7272545
07Aug2019 14:00:00;351,9803796
